2018-12-18 15:10:54,692;'r'
2018-12-18 15:10:54,826;'e'
2018-12-18 15:10:55,145;'n'
2018-12-18 15:10:55,754;'t'
2018-12-18 15:10:55,950;'r'
2018-12-18 15:10:56,332;Key.backspace
2018-12-18 15:10:56,919;'i'
2018-12-18 15:10:56,972;'e'
2018-12-18 15:10:57,016;'r'
2018-12-18 15:10:57,944;Key.enter
2018-12-18 15:11:35,561;Key.shift
2018-12-18 15:11:36,023;'h'
2018-12-18 15:11:36,611;'a'
2018-12-18 15:11:37,355;'p'
2018-12-18 15:11:37,491;'p'
2018-12-18 15:11:37,787;'y'
2018-12-18 15:11:38,047;Key.space
2018-12-18 15:11:38,291;Key.shift
2018-12-18 15:11:38,801;Key.shift
2018-12-18 15:11:38,909;'h'
2018-12-18 15:11:39,617;'o'
2018-12-18 15:11:39,784;'l'
2018-12-18 15:11:39,909;'i'
2018-12-18 15:11:40,051;'d'
2018-12-18 15:11:40,155;'a'
2018-12-18 15:11:40,490;'y'
2018-12-18 15:11:40,651;'s'
2018-12-18 15:16:20,736;'s'
2018-12-18 15:16:20,821;'p'
2018-12-18 15:16:21,022;'r'
2018-12-18 15:16:21,128;'e'
2018-12-18 15:16:21,235;'a'
2018-12-18 15:16:21,551;'d'
2018-12-18 15:16:21,795;'s'
2018-12-18 15:16:21,923;'h'
2018-12-18 15:16:22,029;'i'
2018-12-18 15:16:22,095;'r'
2018-12-18 15:16:22,301;'t'
2018-12-18 15:16:37,764;'1'
