2018-12-14 10:16:41,063;Key.backspace
2018-12-14 10:16:42,979;Key.shift
2018-12-14 10:16:43,275;'h'
2018-12-14 10:16:43,589;'a'
2018-12-14 10:16:43,774;'p'
2018-12-14 10:16:43,906;'p'
2018-12-14 10:16:44,019;'y'
2018-12-14 10:16:44,243;Key.shift
2018-12-14 10:16:44,754;Key.shift
2018-12-14 10:16:44,775;Key.shift
2018-12-14 10:16:44,808;Key.shift
2018-12-14 10:16:44,841;Key.shift
2018-12-14 10:16:44,850;'h'
2018-12-14 10:16:46,514;Key.backspace
2018-12-14 10:16:46,602;Key.space
2018-12-14 10:16:46,704;Key.shift
2018-12-14 10:16:46,858;'h'
2018-12-14 10:16:47,099;'o'
2018-12-14 10:16:47,245;'l'
2018-12-14 10:16:47,927;'y'
2018-12-14 10:16:48,399;'d'
2018-12-14 10:16:48,482;'a'
2018-12-14 10:16:48,626;'s'
2018-12-14 10:16:49,738;Key.backspace
2018-12-14 10:16:50,067;'y'
2018-12-14 10:16:50,266;'s'
2018-12-14 10:16:56,171;Key.backspace
2018-12-14 10:16:56,506;'i'
