2018-12-14 10:04:30,714;Key.backspace
2018-12-14 10:04:30,881;Key.shift
2018-12-14 10:04:31,073;'h'
2018-12-14 10:04:31,393;'a'
2018-12-14 10:04:31,609;'p'
2018-12-14 10:04:31,729;'p'
2018-12-14 10:04:31,848;'y'
2018-12-14 10:04:32,057;Key.space
2018-12-14 10:04:32,201;Key.shift
2018-12-14 10:04:32,905;Key.shift
2018-12-14 10:04:33,089;'h'
2018-12-14 10:04:33,392;'o'
2018-12-14 10:04:33,545;'l'
2018-12-14 10:04:33,729;'i'
2018-12-14 10:04:34,138;'d'
2018-12-14 10:04:34,328;'a'
2018-12-14 10:04:34,521;'y'
2018-12-14 10:04:36,225;'s'
2018-12-14 10:06:41,204;'8'
2018-12-14 10:06:43,780;Key.f1
2018-12-14 10:08:27,873;Key.backspace
2018-12-14 10:08:28,344;'7'
2018-12-14 10:08:33,248;'1'
2018-12-14 10:08:33,488;'3'
2018-12-14 10:08:38,528;'6'
