2018-12-14 15:57:32,140;click;780;676;left
2018-12-14 15:57:44,532;click;287;607;left
2018-12-14 15:57:45,459;click;287;607;left
2018-12-14 15:57:47,591;click;641;508;left
2018-12-14 15:57:48,803;click;413;573;left
2018-12-14 15:57:49,395;click;408;475;left
2018-12-14 15:57:57,288;click;530;716;left
2018-12-14 15:58:00,339;click;618;628;left
2018-12-14 15:58:07,546;click;413;457;left
2018-12-14 15:58:11,897;click;569;661;left
2018-12-14 15:58:12,099;click;569;661;left
2018-12-14 15:58:13,792;click;564;722;left
2018-12-14 15:58:13,964;click;564;722;left
2018-12-14 15:58:14,147;click;564;722;left
2018-12-14 15:58:14,366;click;564;722;left
2018-12-14 15:58:14,570;click;564;722;left
2018-12-14 15:58:14,782;click;564;722;left
2018-12-14 15:58:15,065;click;564;722;left
2018-12-14 15:58:15,458;click;564;722;left
2018-12-14 15:58:17,363;click;563;760;left
2018-12-14 15:58:17,513;click;563;760;left
2018-12-14 15:58:17,695;click;563;760;left
2018-12-14 15:58:17,894;click;563;760;left
2018-12-14 15:58:18,125;click;563;760;left
2018-12-14 15:58:18,695;click;656;747;left
2018-12-14 15:58:30,945;click;1495;665;left
2018-12-14 15:58:32,391;click;446;233;left
2018-12-14 15:58:34,705;click;899;555;left
2018-12-14 15:58:35,888;click;1670;264;left
2018-12-14 15:58:37,520;click;282;815;left
2018-12-14 15:58:38,642;click;1457;650;left
2018-12-14 15:58:39,812;click;309;225;left
2018-12-14 15:58:40,526;click;742;559;left
2018-12-14 15:58:48,665;click;1545;874;left
2018-12-14 15:58:57,491;click;1003;584;left
2018-12-14 15:58:58,911;click;1001;588;left
2018-12-14 15:59:04,726;click;1005;588;left
2018-12-14 15:59:07,400;click;929;519;left
2018-12-14 15:59:16,223;click;830;420;left
2018-12-14 15:59:20,824;click;1624;357;left
2018-12-14 15:59:24,560;click;1087;552;left
2018-12-14 15:59:25,837;click;923;520;left
2018-12-14 15:59:29,647;click;957;478;left
2018-12-14 15:59:30,143;click;982;478;left
2018-12-14 15:59:31,064;click;1222;582;left
2018-12-14 15:59:46,063;click;910;675;left
2018-12-14 15:59:46,215;click;910;675;left
2018-12-14 15:59:46,518;click;943;655;left
