2018-12-14 11:26:45,096;click;294;275;left
2018-12-14 11:26:57,711;click;290;609;left
2018-12-14 11:26:58,575;click;295;607;left
2018-12-14 11:27:15,786;click;182;617;left
2018-12-14 11:27:25,900;click;1419;603;left
2018-12-14 11:27:32,645;click;1380;543;left
2018-12-14 11:27:41,148;click;1658;385;left
2018-12-14 11:27:43,132;click;1538;783;left
2018-12-14 11:27:43,809;click;1516;783;left
2018-12-14 11:27:45,506;click;307;229;left
2018-12-14 11:27:46,325;click;727;564;left
2018-12-14 11:28:23,351;click;1485;868;left
2018-12-14 11:28:28,164;click;277;752;left
2018-12-14 11:28:30,434;click;267;589;left
2018-12-14 11:28:32,010;click;963;522;left
2018-12-14 11:28:41,388;click;282;759;left
2018-12-14 11:28:41,880;click;279;793;left
2018-12-14 11:28:43,937;click;937;664;left
2018-12-14 11:28:44,840;click;1390;660;left
2018-12-14 11:28:50,568;click;724;310;left
2018-12-14 11:28:51,769;click;1597;951;left
2018-12-14 11:28:56,053;click;289;587;left
2018-12-14 11:28:56,925;click;891;581;left
2018-12-14 11:28:59,349;click;1053;560;right
2018-12-14 11:29:02,666;click;760;373;left
2018-12-14 11:29:07,679;click;1592;370;left
2018-12-14 11:29:09,967;click;1029;608;left
2018-12-14 11:29:11,978;click;745;856;left
2018-12-14 11:29:13,391;click;264;580;left
2018-12-14 11:29:14,711;click;936;628;left
2018-12-14 11:29:15,510;click;1008;720;left
2018-12-14 11:29:36,758;click;261;584;left
2018-12-14 11:29:40,791;click;1430;512;left
2018-12-14 11:29:44,877;click;1482;316;left
2018-12-14 11:30:13,970;click;1309;639;left
2018-12-14 11:30:16,737;click;1192;524;left
2018-12-14 11:30:17,969;click;1192;524;left
2018-12-14 11:30:21,345;click;1192;524;left
2018-12-14 11:30:26,750;click;1488;365;left
2018-12-14 11:30:30,274;click;1585;364;left
2018-12-14 11:30:32,466;click;1335;364;left
2018-12-14 11:30:36,670;click;1279;506;left
2018-12-14 11:30:51,129;click;246;644;left
2018-12-14 11:30:57,682;click;1513;593;left
2018-12-14 11:31:22,126;click;1143;739;left
2018-12-14 11:31:27,445;click;743;387;left
2018-12-14 11:31:33,998;click;532;581;left
2018-12-14 11:31:46,526;click;610;397;left
2018-12-14 11:31:55,157;click;1400;704;left
2018-12-14 11:31:58,405;click;1504;752;left
2018-12-14 11:32:13,252;click;1666;393;left
2018-12-14 11:32:15,410;click;1210;523;left
2018-12-14 11:32:18,267;click;1383;562;left
2018-12-14 11:32:19,270;click;1230;535;left
2018-12-14 11:32:21,148;click;1462;384;left
2018-12-14 11:32:22,123;click;1357;377;left
2018-12-14 11:32:22,986;click;1332;514;left
2018-12-14 11:32:40,162;click;373;471;left
2018-12-14 11:32:50,388;click;557;670;left
2018-12-14 11:32:51,219;click;559;666;left
2018-12-14 11:32:53,144;click;558;706;left
2018-12-14 11:32:53,289;click;558;706;left
2018-12-14 11:32:53,439;click;558;706;left
2018-12-14 11:32:53,591;click;558;706;left
2018-12-14 11:32:53,741;click;558;706;left
2018-12-14 11:32:53,898;click;558;706;left
2018-12-14 11:32:54,202;click;558;706;left
2018-12-14 11:32:54,368;click;558;706;left
2018-12-14 11:32:54,899;click;538;709;left
2018-12-14 11:32:56,823;click;558;749;left
2018-12-14 11:32:56,972;click;558;749;left
2018-12-14 11:32:57,122;click;558;749;left
2018-12-14 11:32:57,273;click;558;749;left
2018-12-14 11:32:57,415;click;558;749;left
2018-12-14 11:33:01,992;click;1503;853;left
2018-12-14 11:33:05,037;click;1273;769;left
2018-12-14 11:33:07,243;click;350;409;left
2018-12-14 11:33:17,761;click;272;477;left
2018-12-14 11:33:18,712;click;301;487;left
2018-12-14 11:33:23,740;click;559;663;left
2018-12-14 11:33:23,882;click;559;663;left
2018-12-14 11:33:24,030;click;559;663;left
2018-12-14 11:33:24,243;click;559;663;left
2018-12-14 11:33:24,695;click;559;663;left
2018-12-14 11:33:26,616;click;559;705;left
2018-12-14 11:33:26,761;click;559;705;left
2018-12-14 11:33:26,928;click;559;705;left
2018-12-14 11:33:27,070;click;559;705;left
2018-12-14 11:33:27,415;click;559;705;left
2018-12-14 11:33:27,859;click;535;708;left
2018-12-14 11:33:29,273;click;564;743;left
2018-12-14 11:33:30,444;click;1593;967;left
2018-12-14 11:33:36,102;click;1284;881;left
2018-12-14 11:33:41,449;click;1672;539;left
2018-12-14 11:33:42,271;click;1681;611;left
2018-12-14 11:34:10,520;click;917;21;left
