2018-12-15 14:40:55,297;Key.alt_l
2018-12-15 14:40:55,450;Key.tab
2018-12-15 14:43:48,757;Key.shift_r
2018-12-15 14:43:48,846;'h'
2018-12-15 14:43:49,198;'a'
2018-12-15 14:43:49,726;'p'
2018-12-15 14:43:49,870;'p'
2018-12-15 14:43:50,006;'y'
2018-12-15 14:43:50,173;Key.space
2018-12-15 14:43:50,382;Key.shift_r
2018-12-15 14:43:50,462;'h'
2018-12-15 14:43:50,646;'o'
2018-12-15 14:43:50,838;'l'
2018-12-15 14:43:50,950;'d'
2018-12-15 14:43:51,038;'a'
2018-12-15 14:43:51,277;'x'
2018-12-15 14:43:52,042;Key.backspace
2018-12-15 14:43:52,230;Key.backspace
2018-12-15 14:43:52,406;Key.backspace
2018-12-15 14:43:52,574;Key.backspace
2018-12-15 14:43:53,462;'l'
2018-12-15 14:43:53,670;'i'
2018-12-15 14:43:53,817;'d'
2018-12-15 14:43:53,934;'a'
2018-12-15 14:43:54,182;Key.alt_l
2018-12-15 14:43:54,707;'y'
2018-12-15 14:43:56,374;'y'
2018-12-15 14:43:56,527;'s'
2018-12-15 14:47:03,952;'2'
2018-12-15 14:47:07,140;'8'
2018-12-15 14:47:10,411;'5'
