2018-12-14 09:29:52,138;Key.alt_l
2018-12-14 09:29:52,658;Key.alt_l
2018-12-14 09:29:52,692;Key.alt_l
2018-12-14 09:29:52,723;Key.alt_l
2018-12-14 09:29:52,754;Key.alt_l
2018-12-14 09:29:52,785;Key.alt_l
2018-12-14 09:29:52,832;Key.alt_l
2018-12-14 09:29:52,866;Key.alt_l
2018-12-14 09:29:52,892;Key.alt_l
2018-12-14 09:29:52,923;Key.alt_l
2018-12-14 09:29:52,955;Key.alt_l
2018-12-14 09:29:52,986;Key.tab
2018-12-14 09:37:42,858;Key.shift
2018-12-14 09:37:42,972;'h'
2018-12-14 09:37:43,116;'a'
2018-12-14 09:37:43,301;'p'
2018-12-14 09:37:43,444;'p'
2018-12-14 09:37:43,541;'y'
2018-12-14 09:37:44,172;Key.space
2018-12-14 09:37:44,299;Key.shift
2018-12-14 09:37:44,408;'h'
2018-12-14 09:37:44,605;'o'
2018-12-14 09:37:44,804;'l'
2018-12-14 09:37:44,966;'i'
2018-12-14 09:37:45,092;'d'
2018-12-14 09:37:45,165;'a'
2018-12-14 09:37:45,380;'y'
2018-12-14 09:37:46,381;'s'
2018-12-14 09:37:47,084;Key.shift
2018-12-14 09:37:47,272;'1'
2018-12-14 09:37:58,211;Key.space
2018-12-14 09:37:58,431;'h'
2018-12-14 09:37:58,564;'a'
2018-12-14 09:37:58,732;'l'
2018-12-14 09:37:58,908;'l'
2018-12-14 09:37:59,116;'e'
2018-12-14 09:38:00,063;Key.backspace
2018-12-14 09:38:00,260;Key.backspace
2018-12-14 09:38:00,436;Key.backspace
2018-12-14 09:38:00,603;Key.backspace
2018-12-14 09:38:00,788;Key.backspace
2018-12-14 09:38:01,203;Key.backspace
2018-12-14 09:46:17,617;Key.alt_l
2018-12-14 09:46:17,838;Key.tab
