2018-12-18 15:01:11,287;'r'
2018-12-18 15:01:11,337;'e'
2018-12-18 15:01:11,516;'n'
2018-12-18 15:01:11,687;'t'
2018-12-18 15:01:11,955;'i'
2018-12-18 15:01:12,530;'e'
2018-12-18 15:01:12,580;'r'
2018-12-18 15:01:13,927;Key.enter
2018-12-18 15:01:53,907;Key.shift
2018-12-18 15:01:54,048;'h'
2018-12-18 15:01:56,707;Key.caps_lock
2018-12-18 15:01:57,191;Key.caps_lock
2018-12-18 15:01:57,696;'a'
2018-12-18 15:01:58,297;'p'
2018-12-18 15:01:58,460;'p'
2018-12-18 15:01:58,967;'y'
2018-12-18 15:02:01,018;Key.enter
2018-12-18 15:02:01,519;Key.shift
2018-12-18 15:02:01,787;'h'
2018-12-18 15:02:02,229;'o'
2018-12-18 15:02:02,392;'l'
2018-12-18 15:02:02,518;'i'
2018-12-18 15:02:03,178;'d'
2018-12-18 15:02:03,333;'a'
2018-12-18 15:02:03,820;'y'
2018-12-18 15:02:04,317;'s'
2018-12-18 15:02:50,334;Key.enter
2018-12-18 15:02:51,252;Key.shift
2018-12-18 15:02:51,468;'h'
2018-12-18 15:02:51,892;'o'
2018-12-18 15:02:52,076;'l'
2018-12-18 15:02:52,220;'i'
2018-12-18 15:02:52,971;'d'
2018-12-18 15:02:53,101;'a'
2018-12-18 15:02:53,539;'y'
2018-12-18 15:02:53,716;'s'
2018-12-18 15:02:54,827;Key.backspace
2018-12-18 15:02:55,327;Key.backspace
2018-12-18 15:02:55,360;Key.backspace
2018-12-18 15:02:55,393;Key.backspace
2018-12-18 15:02:55,426;Key.backspace
2018-12-18 15:02:55,730;Key.backspace
2018-12-18 15:02:55,899;Key.backspace
2018-12-18 15:02:56,074;Key.backspace
2018-12-18 15:02:56,482;Key.backspace
2018-12-18 15:02:57,458;Key.space
2018-12-18 15:02:57,803;Key.shift
2018-12-18 15:02:58,039;'h'
2018-12-18 15:02:58,129;'a'
2018-12-18 15:02:58,946;Key.backspace
2018-12-18 15:02:59,987;'o'
2018-12-18 15:03:00,161;'l'
2018-12-18 15:03:00,329;'i'
2018-12-18 15:03:00,449;'d'
2018-12-18 15:03:00,617;'a'
2018-12-18 15:03:01,366;'y'
2018-12-18 15:03:01,497;'s'
2018-12-18 15:05:44,600;'1'
2018-12-18 15:05:44,656;'3'
2018-12-18 15:05:48,497;'6'
2018-12-18 15:06:31,974;Key.ctrl_l
2018-12-18 15:06:32,164;'c'
2018-12-18 15:06:35,049;Key.ctrl_l
2018-12-18 15:06:35,239;'c'
