2018-12-17 13:14:54,823;neg
2018-12-17 13:15:05,851;pos
2018-12-17 13:15:18,567;pos
2018-12-17 13:15:36,434;pos
2018-12-17 13:15:52,090;pos
2018-12-17 13:16:05,050;pos
2018-12-17 13:16:33,831;pos
2018-12-17 13:16:50,456;pos
2018-12-17 13:17:39,918;pos
2018-12-17 13:17:58,525;neg
2018-12-17 13:18:42,791;neg
2018-12-17 13:18:59,620;pos
2018-12-17 13:19:15,574;neg
2018-12-17 13:20:05,072;pos
2018-12-17 13:20:41,002;neg
2018-12-17 13:21:45,182;pos
2018-12-17 13:22:12,375;pos
