2018-12-12 10:55:02,080;Key.backspace
2018-12-12 10:55:02,215;Key.backspace
2018-12-12 10:55:02,333;Key.backspace
2018-12-12 10:55:02,485;Key.backspace
2018-12-12 10:55:02,701;Key.shift
2018-12-12 10:55:03,201;Key.shift
2018-12-12 10:55:03,229;'h'
2018-12-12 10:55:03,581;'a'
2018-12-12 10:55:03,853;'p'
2018-12-12 10:55:03,998;'p'
2018-12-12 10:55:04,173;'y'
2018-12-12 10:55:04,293;Key.space
2018-12-12 10:55:04,493;Key.shift
2018-12-12 10:55:04,603;'h'
2018-12-12 10:55:04,748;'o'
2018-12-12 10:55:05,308;'l'
2018-12-12 10:55:05,832;'i'
2018-12-12 10:55:06,029;'d'
2018-12-12 10:55:06,605;'a'
2018-12-12 10:55:07,029;'y'
2018-12-12 10:55:07,766;'s'
