2018-12-12 10:37:03,659;neg
2018-12-12 10:37:27,817;pos
2018-12-12 10:38:00,833;pos
2018-12-12 10:38:40,904;neg
2018-12-12 10:39:55,219;neg
2018-12-12 10:41:24,716;neg
2018-12-12 10:41:35,155;neg
2018-12-12 10:42:26,559;pos
2018-12-12 10:42:42,731;pos
2018-12-12 10:43:31,980;neg
2018-12-12 10:43:47,395;neg
2018-12-12 10:44:09,356;pos
2018-12-12 10:44:45,066;pos
2018-12-12 10:44:52,432;neg
2018-12-12 10:45:50,835;neg
2018-12-12 10:46:01,149;neg
2018-12-12 10:46:44,736;neg
2018-12-12 10:47:01,323;pos
2018-12-12 10:47:27,064;neg
