2018-12-14 17:42:17,570;neg
2018-12-14 17:44:30,393;pos
2018-12-14 17:44:57,838;pos
2018-12-14 17:45:02,665;pos
2018-12-14 17:45:31,232;neg
2018-12-14 17:46:01,700;pos
2018-12-14 17:48:18,540;pos
2018-12-14 17:49:50,321;neg
2018-12-14 17:51:28,385;neg
2018-12-14 17:51:45,249;pos
2018-12-14 17:52:01,169;pos
