2018-12-14 17:41:15,710;Key.alt_l
2018-12-14 17:41:15,835;Key.tab
2018-12-14 17:46:11,194;Key.shift
2018-12-14 17:46:11,665;'h'
2018-12-14 17:46:12,070;'a'
2018-12-14 17:46:12,705;'p'
2018-12-14 17:46:12,821;'p'
2018-12-14 17:46:13,107;'y'
2018-12-14 17:46:16,173;Key.space
2018-12-14 17:46:16,406;Key.shift
2018-12-14 17:46:16,914;Key.shift
2018-12-14 17:46:16,939;Key.shift
2018-12-14 17:46:16,945;'h'
2018-12-14 17:46:17,300;'a'
2018-12-14 17:46:18,001;Key.backspace
2018-12-14 17:46:18,943;'o'
2018-12-14 17:46:19,118;'l'
2018-12-14 17:46:19,713;'y'
2018-12-14 17:46:20,321;'d'
2018-12-14 17:46:20,483;'a'
2018-12-14 17:46:20,754;'y'
2018-12-14 17:46:21,564;'s'
2018-12-14 17:54:28,280;Key.alt_l
2018-12-14 17:54:28,483;Key.tab
2018-12-14 17:54:29,101;Key.tab
