2018-12-13 11:58:01,148;Key.alt_l
2018-12-13 11:58:01,273;Key.tab
2018-12-13 11:58:01,809;Key.tab
2018-12-13 12:02:02,116;Key.shift
2018-12-13 12:02:02,350;'h'
2018-12-13 12:02:02,710;'a'
2018-12-13 12:02:02,969;'p'
2018-12-13 12:02:03,124;'p'
2018-12-13 12:02:03,337;'y'
2018-12-13 12:02:03,822;Key.space
2018-12-13 12:02:04,081;Key.shift
2018-12-13 12:02:04,269;'h'
2018-12-13 12:02:04,677;'o'
2018-12-13 12:02:04,885;'l'
2018-12-13 12:02:05,136;'y'
2018-12-13 12:02:05,554;'d'
2018-12-13 12:02:05,723;'a'
2018-12-13 12:02:06,577;'y'
2018-12-13 12:02:06,777;'s'
2018-12-13 12:02:09,433;Key.backspace
2018-12-13 12:02:09,722;'i'
2018-12-13 12:06:54,662;'r'
2018-12-13 12:06:54,740;'e'
2018-12-13 12:06:54,896;'n'
2018-12-13 12:06:55,040;'t'
2018-12-13 12:06:55,197;'i'
2018-12-13 12:06:55,344;'e'
2018-12-13 12:06:55,538;'r'
2018-12-13 12:06:56,836;Key.down
2018-12-13 12:06:57,365;Key.enter
