2018-12-13 16:31:39,093;Key.alt_l
2018-12-13 16:31:39,226;Key.tab
2018-12-13 16:34:39,027;'<'
2018-12-13 16:34:39,274;'h'
2018-12-13 16:34:39,627;Key.backspace
2018-12-13 16:34:39,755;Key.backspace
2018-12-13 16:34:40,075;Key.shift
2018-12-13 16:34:40,203;'h'
2018-12-13 16:34:40,371;'a'
2018-12-13 16:34:41,175;'p'
2018-12-13 16:34:41,347;'p'
2018-12-13 16:34:41,921;'y'
2018-12-13 16:34:42,079;Key.space
2018-12-13 16:34:42,196;Key.shift
2018-12-13 16:34:42,298;'h'
2018-12-13 16:34:42,518;'o'
2018-12-13 16:34:42,755;'l'
2018-12-13 16:34:42,958;'i'
2018-12-13 16:34:43,122;'d'
2018-12-13 16:34:43,400;'a'
2018-12-13 16:34:43,651;'y'
2018-12-13 16:34:43,899;'s'
2018-12-13 16:35:32,542;'8'
2018-12-13 16:36:10,716;'5'
2018-12-13 16:36:11,774;'5'
2018-12-13 16:36:47,269;Key.alt_l
2018-12-13 16:36:47,411;Key.tab
