2018-12-14 10:00:05,755;click;1344;47;left
2018-12-14 10:00:21,194;click;508;344;left
2018-12-14 10:00:32,265;click;518;548;left
2018-12-14 10:00:45,265;click;275;338;left
2018-12-14 10:00:48,329;click;154;455;left
2018-12-14 10:01:19,328;click;1436;782;left
2018-12-14 10:01:21,808;click;343;220;left
2018-12-14 10:01:23,159;click;765;564;left
2018-12-14 10:01:54,287;click;1531;992;left
2018-12-14 10:02:05,166;click;269;819;left
2018-12-14 10:02:07,678;click;862;643;left
2018-12-14 10:02:08,974;click;273;581;left
2018-12-14 10:02:10,006;click;943;542;left
2018-12-14 10:02:31,445;click;888;628;left
2018-12-14 10:02:32,405;click;889;619;left
2018-12-14 10:02:52,797;click;945;725;left
2018-12-14 10:03:10,083;click;1479;497;left
2018-12-14 10:03:15,995;click;1472;330;left
2018-12-14 10:03:23,187;click;1467;487;left
2018-12-14 10:03:29,187;click;1301;309;left
2018-12-14 10:03:32,179;click;961;647;left
2018-12-14 10:03:36,987;click;932;593;left
2018-12-14 10:03:37,371;click;959;593;left
2018-12-14 10:03:42,491;click;940;499;left
2018-12-14 10:03:44,202;click;969;520;left
2018-12-14 10:03:46,323;click;1184;612;left
2018-12-14 10:04:25,169;click;261;662;left
2018-12-14 10:04:26,761;click;1457;587;left
2018-12-14 10:04:42,248;click;778;335;left
2018-12-14 10:04:57,544;click;1131;614;left
2018-12-14 10:04:59,152;click;456;586;left
2018-12-14 10:05:25,062;click;1666;261;left
2018-12-14 10:05:44,134;click;271;400;left
2018-12-14 10:05:46,190;click;326;402;left
2018-12-14 10:05:51,070;click;391;604;left
2018-12-14 10:06:14,660;click;566;540;left
2018-12-14 10:06:15,004;click;566;540;left
2018-12-14 10:06:15,357;click;566;540;left
2018-12-14 10:06:15,829;click;566;540;left
2018-12-14 10:06:22,452;click;556;461;left
2018-12-14 10:06:22,589;click;556;461;left
2018-12-14 10:06:22,725;click;556;461;left
2018-12-14 10:06:23,061;click;556;461;left
2018-12-14 10:06:23,325;click;556;461;left
2018-12-14 10:06:26,660;click;556;505;left
2018-12-14 10:06:28,693;click;272;416;left
2018-12-14 10:06:32,084;click;381;489;left
2018-12-14 10:06:36,708;click;563;627;left
2018-12-14 10:06:36,900;click;563;627;left
2018-12-14 10:06:39,292;click;483;668;left
2018-12-14 10:06:48,587;click;155;0;left
2018-12-14 10:06:56,307;click;555;707;left
2018-12-14 10:06:56,555;click;555;707;left
2018-12-14 10:06:56,811;click;555;707;left
2018-12-14 10:06:57,091;click;555;707;left
2018-12-14 10:06:57,523;click;555;707;left
2018-12-14 10:07:15,515;click;569;350;left
2018-12-14 10:07:37,514;click;327;287;left
2018-12-14 10:07:41,665;click;394;487;left
2018-12-14 10:07:45,018;click;510;378;left
2018-12-14 10:07:51,793;click;273;296;left
2018-12-14 10:07:53,593;click;1556;970;left
2018-12-14 10:08:26,983;click;1231;504;left
2018-12-14 10:08:31,888;click;1238;541;left
2018-12-14 10:08:36,463;click;1234;590;left
2018-12-14 10:08:52,671;click;1415;883;left
2018-12-14 10:09:32,118;click;350;1052;left
2018-12-14 10:09:33,269;click;414;972;left
2018-12-14 10:09:34,437;click;1463;55;left
