2018-12-12 09:10:50,347;Key.shift
2018-12-12 09:10:50,571;'h'
2018-12-12 09:10:51,810;'a'
2018-12-12 09:10:52,918;'p'
2018-12-12 09:10:53,098;'p'
2018-12-12 09:10:53,267;'y'
2018-12-12 09:10:54,112;Key.space
2018-12-12 09:10:54,283;Key.shift
2018-12-12 09:10:54,486;'h'
2018-12-12 09:10:54,867;'o'
2018-12-12 09:10:55,043;'l'
2018-12-12 09:10:55,235;'i'
2018-12-12 09:10:55,555;'d'
2018-12-12 09:10:55,690;'a'
2018-12-12 09:10:55,931;'y'
2018-12-12 09:10:57,339;'s'
2018-12-12 09:12:27,282;Key.ctrl_l
2018-12-12 09:12:27,782;Key.ctrl_l
2018-12-12 09:12:27,814;Key.ctrl_l
2018-12-12 09:12:27,847;Key.ctrl_l
2018-12-12 09:12:27,880;Key.ctrl_l
2018-12-12 09:12:27,913;Key.ctrl_l
2018-12-12 09:12:27,946;Key.ctrl_l
2018-12-12 09:12:27,953;'z'
2018-12-12 09:12:28,641;Key.ctrl_l
2018-12-12 09:12:28,754;'z'
2018-12-12 09:13:41,514;Key.backspace
2018-12-12 09:13:41,945;'8'
2018-12-12 09:13:48,505;Key.backspace
2018-12-12 09:13:48,880;'5'
2018-12-12 09:14:35,236;Key.backspace
2018-12-12 09:14:35,552;'5'
2018-12-12 09:14:36,523;Key.tab
2018-12-12 09:14:38,151;'5'
2018-12-12 09:14:38,787;Key.tab
2018-12-12 09:14:40,409;'1'
