2018-12-14 10:59:28,855;Key.alt_l
2018-12-14 10:59:29,108;Key.tab
2018-12-14 11:07:06,253;Key.shift
2018-12-14 11:07:06,385;'h'
2018-12-14 11:07:07,136;'a'
2018-12-14 11:07:07,538;'p'
2018-12-14 11:07:07,705;'p'
2018-12-14 11:07:07,986;'y'
2018-12-14 11:07:09,029;Key.space
2018-12-14 11:07:09,752;Key.shift
2018-12-14 11:07:10,030;'h'
2018-12-14 11:07:10,329;'o'
2018-12-14 11:07:10,578;'l'
2018-12-14 11:07:10,802;'i'
2018-12-14 11:07:11,322;'d'
2018-12-14 11:07:11,484;'a'
2018-12-14 11:07:11,754;'y'
2018-12-14 11:07:12,148;'s'
2018-12-14 11:11:21,141;Key.alt_l
2018-12-14 11:11:21,458;Key.tab
