2018-12-13 11:59:10,329;click;638;677;left
2018-12-13 11:59:20,317;click;863;620;left
2018-12-13 11:59:27,764;click;1189;455;left
2018-12-13 11:59:31,912;click;1433;939;left
2018-12-13 11:59:55,342;click;257;590;left
2018-12-13 12:00:01,851;click;369;339;left
2018-12-13 12:00:05,668;click;636;504;left
2018-12-13 12:00:08,803;click;381;226;left
2018-12-13 12:00:08,996;click;381;226;left
2018-12-13 12:00:16,676;click;1500;719;left
2018-12-13 12:00:28,560;click;851;951;left
2018-12-13 12:00:38,805;click;681;924;left
2018-12-13 12:00:39,755;click;781;566;left
2018-12-13 12:00:41,045;click;750;544;left
2018-12-13 12:00:44,703;click;724;668;left
2018-12-13 12:00:50,840;click;782;706;left
2018-12-13 12:00:55,177;click;770;736;left
2018-12-13 12:00:57,009;click;1001;717;left
2018-12-13 12:01:02,932;click;727;696;left
2018-12-13 12:01:03,385;click;725;698;left
2018-12-13 12:01:04,706;click;795;737;left
2018-12-13 12:01:06,434;click;769;739;left
2018-12-13 12:01:07,666;click;768;759;left
2018-12-13 12:01:10,010;click;763;805;left
2018-12-13 12:01:10,569;click;747;680;left
2018-12-13 12:01:11,010;click;707;650;left
2018-12-13 12:01:20,837;click;730;712;left
2018-12-13 12:01:24,792;click;845;812;left
2018-12-13 12:01:27,105;click;828;785;left
2018-12-13 12:01:28,361;click;751;743;left
2018-12-13 12:01:31,322;click;859;732;left
2018-12-13 12:01:34,489;click;727;692;left
2018-12-13 12:01:36,625;click;825;720;left
2018-12-13 12:01:37,689;click;763;708;left
2018-12-13 12:01:51,656;click;760;951;left
2018-12-13 12:01:55,216;click;234;505;left
2018-12-13 12:02:08,349;click;1500;483;left
2018-12-13 12:02:16,624;click;1580;719;left
2018-12-13 12:02:21,854;click;1514;673;left
2018-12-13 12:02:24,735;click;1469;682;left
2018-12-13 12:02:24,950;click;1469;682;left
2018-12-13 12:02:27,535;click;1293;466;left
2018-12-13 12:02:31,746;click;764;439;left
2018-12-13 12:02:38,385;click;1297;623;left
2018-12-13 12:02:41,975;click;1387;728;left
2018-12-13 12:02:46,806;click;1282;465;left
2018-12-13 12:02:52,619;click;761;445;left
2018-12-13 12:02:53,673;click;816;555;left
2018-12-13 12:03:00,305;click;770;461;left
2018-12-13 12:03:03,309;click;1478;884;left
2018-12-13 12:03:07,342;click;1511;888;left
2018-12-13 12:03:14,385;click;806;460;left
2018-12-13 12:03:15,486;click;1528;880;left
2018-12-13 12:03:17,406;click;1470;883;left
2018-12-13 12:03:19,348;click;1391;885;left
2018-12-13 12:03:28,267;click;1593;957;left
2018-12-13 12:03:34,775;click;1225;733;left
2018-12-13 12:03:36,925;click;1464;762;left
2018-12-13 12:04:01,610;click;1654;332;left
2018-12-13 12:04:01,900;click;1654;332;left
2018-12-13 12:04:02,180;click;1654;332;left
2018-12-13 12:04:02,622;click;1656;332;left
2018-12-13 12:04:03,100;click;1656;332;left
2018-12-13 12:04:05,452;click;1636;398;left
2018-12-13 12:04:05,612;click;1636;398;left
2018-12-13 12:04:05,770;click;1636;398;left
2018-12-13 12:04:05,940;click;1636;398;left
2018-12-13 12:04:06,108;click;1636;398;left
2018-12-13 12:04:08,747;click;1657;463;left
2018-12-13 12:04:36,479;click;245;333;left
2018-12-13 12:04:48,369;click;1671;330;left
2018-12-13 12:04:52,396;click;1550;977;left
2018-12-13 12:04:55,753;click;1496;861;left
2018-12-13 12:05:04,380;click;252;333;left
2018-12-13 12:05:07,141;click;846;468;left
2018-12-13 12:05:09,237;click;1369;882;left
2018-12-13 12:05:10,205;click;1400;949;left
2018-12-13 12:05:18,637;click;1482;978;left
2018-12-13 12:05:22,262;click;1661;335;left
2018-12-13 12:05:22,489;click;1661;335;left
2018-12-13 12:05:24,623;click;1632;399;left
2018-12-13 12:05:24,811;click;1632;399;left
2018-12-13 12:05:25,056;click;1638;398;left
2018-12-13 12:05:25,238;click;1638;398;left
2018-12-13 12:05:25,425;click;1638;398;left
2018-12-13 12:05:25,636;click;1638;398;left
2018-12-13 12:05:26,076;click;1638;398;left
2018-12-13 12:05:26,363;click;1638;398;left
2018-12-13 12:05:31,135;click;1644;452;left
2018-12-13 12:05:31,317;click;1644;452;left
2018-12-13 12:05:31,468;click;1644;452;left
2018-12-13 12:05:31,639;click;1644;452;left
2018-12-13 12:05:32,007;click;1644;452;left
2018-12-13 12:05:34,491;click;1520;975;left
2018-12-13 12:06:41,826;click;670;940;left
2018-12-13 12:06:49,477;click;239;404;left
2018-12-13 12:06:53,553;click;462;349;left
2018-12-13 12:07:07,314;click;797;350;left
2018-12-13 12:07:10,109;click;1397;748;left
2018-12-13 12:07:12,031;click;745;540;left
2018-12-13 12:07:17,434;click;896;639;left
2018-12-13 12:07:18,726;click;775;626;left
2018-12-13 12:07:19,406;click;765;592;left
2018-12-13 12:07:20,416;click;971;657;left
2018-12-13 12:07:22,602;click;773;636;left
2018-12-13 12:07:23,146;click;748;617;left
2018-12-13 12:07:24,493;click;666;563;left
2018-12-13 12:07:25,415;click;756;641;left
2018-12-13 12:07:26,069;click;1000;740;left
2018-12-13 12:07:46,585;click;283;1047;left
2018-12-13 12:07:47,726;click;360;956;left
2018-12-13 12:07:50,695;click;919;23;left
