2018-12-17 13:49:46,167;Key.backspace
2018-12-17 13:49:46,543;Key.backspace
2018-12-17 13:49:46,742;Key.backspace
2018-12-17 13:49:47,015;Key.backspace
2018-12-17 13:49:49,270;Key.shift_r
2018-12-17 13:49:49,358;'h'
2018-12-17 13:49:49,471;'a'
2018-12-17 13:49:49,583;'p'
2018-12-17 13:49:49,727;'p'
2018-12-17 13:49:49,927;'y'
2018-12-17 13:49:50,078;Key.space
2018-12-17 13:49:50,174;Key.shift_r
2018-12-17 13:49:50,246;'h'
2018-12-17 13:49:50,462;'i'
2018-12-17 13:49:50,911;Key.backspace
2018-12-17 13:49:51,815;'o'
2018-12-17 13:49:52,039;'l'
2018-12-17 13:49:52,302;'i'
2018-12-17 13:49:52,431;'d'
2018-12-17 13:49:52,598;'a'
2018-12-17 13:49:52,823;'y'
2018-12-17 13:49:53,038;'s'
2018-12-17 13:50:12,968;Key.backspace
2018-12-17 13:50:13,296;Key.backspace
2018-12-17 13:50:13,456;Key.backspace
2018-12-17 13:50:13,616;Key.backspace
2018-12-17 13:50:14,184;'2'
2018-12-17 13:50:14,280;'5'
2018-12-17 13:50:14,728;Key.enter
2018-12-17 13:50:15,920;Key.enter
2018-12-17 13:50:47,209;'l'
2018-12-17 13:50:47,386;'o'
2018-12-17 13:50:47,954;'b'
2018-12-17 13:52:06,462;Key.backspace
2018-12-17 13:52:06,982;'5'
2018-12-17 13:52:07,558;Key.enter
2018-12-17 13:52:10,271;Key.backspace
2018-12-17 13:52:12,150;'9'
2018-12-17 13:52:12,670;Key.enter
2018-12-17 13:52:57,122;'2'
2018-12-17 13:52:59,690;Key.down
2018-12-17 13:53:03,123;'8'
2018-12-17 13:53:04,290;Key.backspace
2018-12-17 13:53:04,467;Key.backspace
2018-12-17 13:53:04,626;'8'
2018-12-17 13:53:08,515;Key.backspace
2018-12-17 13:53:08,810;'5'
2018-12-17 13:53:41,333;Key.backspace
2018-12-17 13:53:41,437;'5'
2018-12-17 13:53:45,198;Key.backspace
2018-12-17 13:53:45,398;'5'
2018-12-17 13:53:48,278;'1'
