2018-12-17 13:45:50,388;click;1625;369;left
2018-12-17 13:46:21,109;click;746;732;left
2018-12-17 13:46:28,276;click;273;599;left
2018-12-17 13:46:29,884;click;304;601;left
2018-12-17 13:46:53,661;click;1404;659;left
2018-12-17 13:46:56,701;click;584;15;left
2018-12-17 13:47:00,253;click;470;254;left
2018-12-17 13:47:01,349;click;812;582;left
2018-12-17 13:47:10,158;click;1513;749;left
2018-12-17 13:47:23,078;click;273;825;left
2018-12-17 13:47:26,502;click;269;561;left
2018-12-17 13:47:29,815;click;951;486;left
2018-12-17 13:47:34,303;click;916;638;left
2018-12-17 13:47:36,671;click;877;565;left
2018-12-17 13:47:42,288;click;1463;859;left
2018-12-17 13:47:43,415;click;927;500;left
2018-12-17 13:47:46,032;click;1005;592;left
2018-12-17 13:47:47,192;click;993;586;left
2018-12-17 13:47:50,864;click;891;433;left
2018-12-17 13:47:57,792;click;1513;623;left
2018-12-17 13:47:59,992;click;1653;705;left
2018-12-17 13:48:01,105;click;1565;320;left
2018-12-17 13:48:02,937;click;1500;770;left
2018-12-17 13:48:04,433;click;1563;321;left
2018-12-17 13:48:07,001;click;1552;471;left
2018-12-17 13:48:08,449;click;1571;322;left
2018-12-17 13:48:09,424;click;1518;985;left
2018-12-17 13:48:10,593;click;891;640;left
2018-12-17 13:48:11,433;click;1005;727;left
2018-12-17 13:48:17,753;click;943;593;left
2018-12-17 13:48:21,778;click;985;547;left
2018-12-17 13:48:31,138;click;996;563;left
2018-12-17 13:48:51,163;click;272;568;left
2018-12-17 13:48:53,331;click;1481;513;left
2018-12-17 13:49:02,707;click;1501;492;left
2018-12-17 13:49:08,316;click;1295;300;left
2018-12-17 13:49:15,180;click;1049;582;left
2018-12-17 13:49:17,797;click;962;452;left
2018-12-17 13:49:31,957;click;285;671;left
2018-12-17 13:49:40,102;click;1450;594;left
2018-12-17 13:49:44,854;click;1399;422;left
2018-12-17 13:50:00,991;click;1591;581;left
2018-12-17 13:50:02,007;click;1610;582;left
2018-12-17 13:50:03,295;click;1632;564;left
2018-12-17 13:50:03,999;click;1632;564;left
2018-12-17 13:50:04,167;click;1632;564;left
2018-12-17 13:50:05,119;click;1632;564;left
2018-12-17 13:50:06,023;click;1596;576;left
2018-12-17 13:50:08,063;click;607;622;left
2018-12-17 13:50:09,823;click;481;561;left
2018-12-17 13:50:17,151;click;1560;617;left
2018-12-17 13:50:18,144;click;1582;592;left
2018-12-17 13:50:19,896;click;1606;579;left
2018-12-17 13:50:26,368;click;1577;338;left
2018-12-17 13:50:35,001;click;1388;442;left
2018-12-17 13:50:49,849;click;1136;496;left
2018-12-17 13:51:00,098;click;737;501;left
2018-12-17 13:51:10,074;click;608;359;left
2018-12-17 13:51:14,419;click;614;361;left
2018-12-17 13:51:19,811;click;1395;712;left
2018-12-17 13:51:22,979;click;1512;752;left
2018-12-17 13:51:27,459;click;1503;786;left
2018-12-17 13:51:30,180;click;627;360;left
2018-12-17 13:51:31,963;click;616;370;left
2018-12-17 13:51:33,019;click;616;465;left
2018-12-17 13:51:40,540;click;732;662;left
2018-12-17 13:51:58,100;click;595;456;left
2018-12-17 13:52:02,293;click;459;381;left
2018-12-17 13:52:05,301;click;1594;576;left
2018-12-17 13:52:17,038;click;549;370;left
2018-12-17 13:52:28,999;click;1676;387;left
2018-12-17 13:52:43,584;click;410;609;left
2018-12-17 13:52:56,097;click;490;668;left
2018-12-17 13:53:02,330;click;486;712;left
2018-12-17 13:53:07,338;click;491;755;left
2018-12-17 13:53:12,034;click;1581;977;left
2018-12-17 13:53:24,067;click;1145;890;left
2018-12-17 13:53:27,252;click;364;300;left
2018-12-17 13:53:30,524;click;279;491;left
2018-12-17 13:53:33,940;click;305;483;left
2018-12-17 13:53:40,293;click;496;717;left
2018-12-17 13:53:44,061;click;493;751;left
2018-12-17 13:53:47,317;click;492;799;left
2018-12-17 13:53:50,118;click;1621;973;left
2018-12-17 13:53:54,710;click;1428;880;left
2018-12-17 13:54:16,105;click;409;1059;left
2018-12-17 13:54:17,592;click;1704;382;left
