2018-12-15 14:26:13,191;click;862;795;left
2018-12-15 14:26:39,968;click;415;342;left
2018-12-15 14:26:59,133;click;525;510;left
2018-12-15 14:27:18,757;click;270;623;left
2018-12-15 14:27:21,509;click;280;688;left
2018-12-15 14:27:25,437;click;1509;784;left
2018-12-15 14:27:27,212;click;282;237;left
2018-12-15 14:27:27,404;click;282;237;left
2018-12-15 14:27:33,108;click;1465;743;left
2018-12-15 14:27:42,476;click;1042;536;left
2018-12-15 14:27:44,524;click;1039;755;left
2018-12-15 14:27:46,611;click;1007;720;left
2018-12-15 14:27:48,035;click;1190;719;left
2018-12-15 14:27:55,171;click;268;572;left
2018-12-15 14:27:59,852;click;419;475;left
2018-12-15 14:28:08,412;click;658;309;left
2018-12-15 14:28:47,690;click;1470;624;left
2018-12-15 14:28:53,042;click;1562;443;left
2018-12-15 14:29:01,434;click;736;410;left
2018-12-15 14:29:04,850;click;1123;901;left
2018-12-15 14:29:06,306;click;1170;870;left
2018-12-15 14:29:07,098;click;932;796;left
2018-12-15 14:29:10,002;click;1223;746;left
2018-12-15 14:29:12,650;click;991;642;left
2018-12-15 14:29:15,218;click;1080;737;left
2018-12-15 14:29:19,626;click;1175;739;left
2018-12-15 14:29:20,489;click;933;594;left
2018-12-15 14:29:21,922;click;1223;715;left
2018-12-15 14:29:41,497;click;280;771;left
2018-12-15 14:29:43,504;click;1542;705;left
2018-12-15 14:30:03,529;click;1333;622;left
2018-12-15 14:30:04,577;click;1497;716;left
2018-12-15 14:30:07,296;click;1483;560;left
2018-12-15 14:30:09,232;click;1519;417;left
2018-12-15 14:30:09,752;click;1540;427;left
2018-12-15 14:30:13,320;click;1152;511;left
2018-12-15 14:30:18,920;click;1302;604;left
2018-12-15 14:30:25,120;click;1117;484;left
2018-12-15 14:30:27,400;click;1140;490;left
2018-12-15 14:30:27,736;click;1140;490;left
2018-12-15 14:30:28,831;click;1427;617;left
2018-12-15 14:30:32,655;click;1420;677;left
2018-12-15 14:30:37,687;click;731;616;left
2018-12-15 14:30:38,488;click;467;585;left
2018-12-15 14:30:43,455;click;1351;703;left
2018-12-15 14:30:45,224;click;1413;650;left
2018-12-15 14:30:49,120;click;1575;819;left
2018-12-15 14:30:51,703;click;1385;818;left
2018-12-15 14:30:55,183;click;584;603;left
2018-12-15 14:30:59,343;click;1630;828;left
2018-12-15 14:31:00,119;click;1617;828;left
2018-12-15 14:31:01,607;click;1581;827;left
2018-12-15 14:31:04,679;click;1436;826;left
2018-12-15 14:31:06,271;click;1498;870;left
2018-12-15 14:31:08,863;click;1410;829;left
2018-12-15 14:31:10,367;click;1492;901;left
2018-12-15 14:31:13,479;click;1400;901;left
2018-12-15 14:31:29,438;click;1499;547;left
2018-12-15 14:31:50,494;click;1639;711;left
2018-12-15 14:31:50,709;click;1639;711;left
2018-12-15 14:31:50,902;click;1639;711;left
2018-12-15 14:31:51,238;click;1639;711;left
2018-12-15 14:31:51,422;click;1639;711;left
2018-12-15 14:31:53,598;click;434;595;left
2018-12-15 14:31:55,973;click;735;334;left
2018-12-15 14:31:57,710;click;736;497;left
2018-12-15 14:31:59,182;click;766;464;left
2018-12-15 14:32:02,142;click;768;501;left
2018-12-15 14:32:06,773;click;1366;550;left
2018-12-15 14:32:09,414;click;1374;550;left
2018-12-15 14:32:11,813;click;1541;745;left
2018-12-15 14:32:18,989;click;1676;392;left
2018-12-15 14:32:21,085;click;1277;415;left
2018-12-15 14:32:22,021;click;1165;597;left
2018-12-15 14:32:34,949;click;1545;843;left
2018-12-15 14:32:40,964;click;1454;193;left
2018-12-15 14:32:41,909;click;1516;669;left
2018-12-15 14:32:43,877;click;1569;856;left
2018-12-15 14:33:11,299;click;1272;381;left
2018-12-15 14:33:11,955;click;1272;381;left
2018-12-15 14:33:16,011;click;1272;422;left
2018-12-15 14:33:16,203;click;1272;422;left
2018-12-15 14:33:16,395;click;1272;422;left
2018-12-15 14:33:16,587;click;1272;422;left
2018-12-15 14:33:16,755;click;1272;422;left
2018-12-15 14:33:17,155;click;1272;422;left
2018-12-15 14:33:17,403;click;1272;422;left
2018-12-15 14:33:19,011;click;1273;473;left
2018-12-15 14:33:19,195;click;1273;473;left
2018-12-15 14:33:19,362;click;1273;473;left
2018-12-15 14:33:19,547;click;1273;473;left
2018-12-15 14:33:19,739;click;1273;473;left
2018-12-15 14:33:23,499;click;1011;756;left
2018-12-15 14:33:28,291;click;1233;755;left
2018-12-15 14:33:31,634;click;1645;220;left
2018-12-15 14:33:35,307;click;358;414;left
2018-12-15 14:33:37,482;click;566;553;left
2018-12-15 14:33:42,787;click;255;814;left
2018-12-15 14:33:44,003;click;285;583;left
2018-12-15 14:33:47,290;click;1532;606;left
2018-12-15 14:33:52,642;click;1277;663;left
2018-12-15 14:33:52,858;click;1277;663;left
2018-12-15 14:33:53,730;click;1277;663;left
2018-12-15 14:33:54,178;click;1277;663;left
2018-12-15 14:33:54,426;click;1277;663;left
2018-12-15 14:33:55,090;click;1183;664;left
2018-12-15 14:33:57,018;click;1268;709;left
2018-12-15 14:33:57,194;click;1268;709;left
2018-12-15 14:33:57,378;click;1268;709;left
2018-12-15 14:33:57,570;click;1268;709;left
2018-12-15 14:33:57,802;click;1268;709;left
2018-12-15 14:33:59,274;click;1271;762;left
2018-12-15 14:34:00,578;click;1412;993;left
2018-12-15 14:34:47,160;click;1600;365;left
