2018-12-17 11:09:09,193;neg
2018-12-17 11:09:50,899;pos
2018-12-17 11:10:42,974;pos
2018-12-17 11:11:12,059;neg
2018-12-17 11:12:09,591;neg
2018-12-17 11:13:33,126;pos
2018-12-17 11:14:05,354;pos
2018-12-17 11:14:28,565;pos
2018-12-17 11:15:24,446;neg
2018-12-17 11:16:39,691;neg
2018-12-17 11:18:16,839;pos
