2018-12-11 13:52:27,570;Key.f11
2018-12-11 13:53:05,553;Key.f11
2018-12-11 13:53:08,699;Key.f11
2018-12-11 13:54:51,624;'r'
2018-12-11 13:54:51,690;'e'
2018-12-11 13:54:51,756;'n'
2018-12-11 13:54:52,063;'t'
2018-12-11 13:54:52,138;'i'
2018-12-11 13:54:52,279;'e'
2018-12-11 13:54:52,348;'r'
2018-12-11 13:55:29,610;Key.shift
2018-12-11 13:55:29,772;'h'
2018-12-11 13:55:30,134;'a'
2018-12-11 13:55:30,326;'p'
2018-12-11 13:55:30,446;'p'
2018-12-11 13:55:30,550;'y'
2018-12-11 13:55:30,694;Key.space
2018-12-11 13:55:32,891;Key.ctrl_l
2018-12-11 13:55:33,161;'a'
2018-12-11 13:55:34,053;Key.backspace
2018-12-11 13:55:34,755;Key.shift
2018-12-11 13:55:34,841;'h'
2018-12-11 13:55:35,078;'a'
2018-12-11 13:55:35,406;'p'
2018-12-11 13:55:35,550;'y'
2018-12-11 13:55:35,551;'p'
2018-12-11 13:55:35,758;Key.space
2018-12-11 13:55:36,641;Key.backspace
2018-12-11 13:55:36,803;Key.backspace
2018-12-11 13:55:36,940;Key.backspace
2018-12-11 13:55:37,838;'p'
2018-12-11 13:55:37,998;'y'
2018-12-11 13:55:38,134;Key.space
2018-12-11 13:55:38,344;Key.shift
2018-12-11 13:55:38,454;'h'
2018-12-11 13:55:38,910;'o'
2018-12-11 13:55:41,182;'l'
2018-12-11 13:55:41,414;'i'
2018-12-11 13:55:41,726;'d'
2018-12-11 13:55:41,823;'a'
2018-12-11 13:55:42,126;'y'
2018-12-11 13:55:42,238;'s'
2018-12-11 13:59:17,598;Key.f11
