2018-12-14 14:22:21,871;Key.alt_l
2018-12-14 14:22:22,040;Key.tab
2018-12-14 14:25:37,585;'r'
2018-12-14 14:25:37,792;'e'
2018-12-14 14:25:37,897;'n'
2018-12-14 14:25:38,057;'t'
2018-12-14 14:25:38,184;'i'
2018-12-14 14:25:38,345;'e'
2018-12-14 14:26:31,479;Key.backspace
2018-12-14 14:26:36,223;Key.shift
2018-12-14 14:26:36,439;'h'
2018-12-14 14:26:36,719;'a'
2018-12-14 14:26:36,903;'p'
2018-12-14 14:26:37,031;'p'
2018-12-14 14:26:37,151;'y'
2018-12-14 14:26:37,319;Key.space
2018-12-14 14:26:37,639;Key.shift
2018-12-14 14:26:37,927;'h'
2018-12-14 14:26:38,342;'o'
2018-12-14 14:26:38,551;'l'
2018-12-14 14:26:38,759;'i'
2018-12-14 14:26:39,023;'d'
2018-12-14 14:26:39,255;'a'
2018-12-14 14:26:39,576;'y'
2018-12-14 14:26:39,591;'x'
2018-12-14 14:26:39,999;'s'
2018-12-14 14:26:40,966;Key.backspace
2018-12-14 14:26:41,127;Key.backspace
2018-12-14 14:26:41,167;'y'
2018-12-14 14:26:41,471;'s'
2018-12-14 14:26:41,831;Key.backspace
2018-12-14 14:26:42,015;Key.backspace
2018-12-14 14:26:42,126;'s'
2018-12-14 14:32:18,807;Key.alt_l
2018-12-14 14:32:18,895;Key.tab
