2018-12-21 10:06:26,350;'r'
2018-12-21 10:06:26,446;'e'
2018-12-21 10:06:26,630;'n'
2018-12-21 10:06:26,750;'t'
2018-12-21 10:06:26,926;'i'
2018-12-21 10:06:27,062;'e'
2018-12-21 10:06:27,118;'r'
2018-12-21 10:06:27,575;Key.enter
2018-12-21 10:07:26,073;Key.shift
2018-12-21 10:07:26,216;'u'
2018-12-21 10:07:26,849;Key.backspace
2018-12-21 10:07:26,960;Key.backspace
2018-12-21 10:07:27,224;'h'
2018-12-21 10:07:27,457;'a'
2018-12-21 10:07:27,833;'p'
2018-12-21 10:07:27,944;'p'
2018-12-21 10:07:28,040;'y'
2018-12-21 10:07:28,201;Key.space
2018-12-21 10:07:28,384;Key.shift
2018-12-21 10:07:28,848;'h'
2018-12-21 10:07:29,120;'o'
2018-12-21 10:07:29,256;'l'
2018-12-21 10:07:29,432;'i'
2018-12-21 10:07:29,488;'d'
2018-12-21 10:07:29,568;'a'
2018-12-21 10:07:29,744;'y'
2018-12-21 10:07:29,832;'s'
2018-12-21 10:10:24,338;Key.ctrl_l
2018-12-21 10:10:24,402;Key.cmd
2018-12-21 10:10:31,017;'8'
2018-12-21 10:10:39,448;'5'
2018-12-21 10:11:11,724;'5'
2018-12-21 10:11:12,316;Key.tab
2018-12-21 10:11:15,003;Key.tab
2018-12-21 10:11:16,347;Key.tab
2018-12-21 10:11:16,707;Key.tab
2018-12-21 10:11:25,131;'5'
2018-12-21 10:11:25,915;Key.tab
2018-12-21 10:11:26,162;Key.tab
2018-12-21 10:11:26,538;Key.tab
2018-12-21 10:11:27,850;'1'
