2018-12-14 17:24:11,918;neg
2018-12-14 17:24:47,154;neg
2018-12-14 17:26:15,751;neg
2018-12-14 17:27:04,270;neg
2018-12-14 17:27:34,882;pos
2018-12-14 17:27:56,219;pos
2018-12-14 17:28:12,498;neg
2018-12-14 17:28:28,738;pos
2018-12-14 17:28:57,896;pos
2018-12-14 17:29:53,886;neg
2018-12-14 17:29:57,006;neg
2018-12-14 17:30:53,524;neg
2018-12-14 17:33:11,608;neg
2018-12-14 17:33:51,444;neg
2018-12-14 17:34:57,846;neg
2018-12-14 17:35:18,597;neg
2018-12-14 17:37:21,705;neg
2018-12-14 17:38:19,480;neg
2018-12-14 17:38:29,768;neg
