2018-12-14 17:19:12,578;Key.alt_l
2018-12-14 17:19:12,765;Key.tab
2018-12-14 17:27:18,789;Key.shift
2018-12-14 17:27:19,085;'h'
2018-12-14 17:27:19,476;'a'
2018-12-14 17:27:20,102;'p'
2018-12-14 17:27:20,221;'p'
2018-12-14 17:27:20,966;'y'
2018-12-14 17:27:22,516;Key.shift
2018-12-14 17:27:23,021;Key.shift
2018-12-14 17:27:23,052;Key.shift
2018-12-14 17:27:23,068;'h'
2018-12-14 17:27:23,645;'o'
2018-12-14 17:27:23,837;'l'
2018-12-14 17:27:24,317;'y'
2018-12-14 17:27:24,976;'d'
2018-12-14 17:27:25,157;'a'
2018-12-14 17:27:25,407;'y'
2018-12-14 17:27:26,691;'s'
2018-12-14 17:35:41,076;Key.backspace
2018-12-14 17:35:41,604;Key.backspace
2018-12-14 17:35:43,044;'8'
2018-12-14 17:35:45,620;Key.backspace
2018-12-14 17:35:48,820;Key.backspace
2018-12-14 17:35:51,060;'8'
2018-12-14 17:35:53,060;Key.backspace
2018-12-14 17:35:57,676;Key.backspace
2018-12-14 17:35:59,755;'8'
2018-12-14 17:36:00,107;'8'
2018-12-14 17:36:01,356;Key.backspace
2018-12-14 17:38:00,481;Key.backspace
2018-12-14 17:38:01,054;Key.backspace
2018-12-14 17:38:06,400;'8'
2018-12-14 17:38:08,704;'8'
2018-12-14 17:39:57,705;Key.alt_l
2018-12-14 17:39:57,876;Key.tab
