2018-12-14 11:02:56,640;click;277;280;left
2018-12-14 11:03:08,018;click;498;267;left
2018-12-14 11:03:19,999;click;591;538;left
2018-12-14 11:03:45,903;click;1081;540;left
2018-12-14 11:03:46,703;click;1080;538;left
2018-12-14 11:03:47,951;click;1046;584;left
2018-12-14 11:03:53,382;click;1150;778;left
2018-12-14 11:04:19,295;click;1463;779;left
2018-12-14 11:04:23,012;click;143;189;left
2018-12-14 11:04:24,693;click;360;231;left
2018-12-14 11:04:25,977;click;731;569;left
2018-12-14 11:04:33,920;click;1537;990;left
2018-12-14 11:04:36,381;click;1105;726;left
2018-12-14 11:04:38,741;click;904;521;left
2018-12-14 11:04:41,141;click;833;576;left
2018-12-14 11:04:42,605;click;252;784;left
2018-12-14 11:04:47,486;click;1477;675;left
2018-12-14 11:04:48,765;click;737;312;left
2018-12-14 11:04:49,835;click;754;352;left
2018-12-14 11:04:51,388;click;972;622;left
2018-12-14 11:04:52,684;click;891;534;left
2018-12-14 11:05:30,307;click;1504;527;left
2018-12-14 11:05:36,516;click;1449;618;left
2018-12-14 11:05:59,614;click;1311;433;left
2018-12-14 11:06:01,793;click;841;809;left
2018-12-14 11:06:03,327;click;279;721;left
2018-12-14 11:06:05,827;click;268;666;left
2018-12-14 11:06:06,868;click;1521;632;left
2018-12-14 11:06:08,764;click;1286;425;left
2018-12-14 11:06:11,335;click;1121;911;left
2018-12-14 11:06:12,917;click;1016;781;left
2018-12-14 11:06:15,987;click;1072;731;left
2018-12-14 11:07:01,167;click;268;735;left
2018-12-14 11:07:02,807;click;1499;710;left
2018-12-14 11:07:20,347;click;1143;496;left
2018-12-14 11:07:30,425;click;748;389;left
2018-12-14 11:07:31,657;click;777;357;left
2018-12-14 11:07:33,359;click;748;386;left
2018-12-14 11:07:41,388;click;1418;708;left
2018-12-14 11:07:45,591;click;1499;792;left
2018-12-14 11:07:50,480;click;1481;760;left
2018-12-14 11:08:01,313;click;1397;788;left
2018-12-14 11:08:04,042;click;1372;788;left
2018-12-14 11:08:09,978;click;503;585;left
2018-12-14 11:08:13,080;click;514;432;left
2018-12-14 11:08:16,943;click;1397;705;left
2018-12-14 11:08:18,543;click;1439;698;left
2018-12-14 11:08:19,488;click;1502;788;left
2018-12-14 11:08:52,071;click;1666;373;left
2018-12-14 11:08:58,582;click;1570;864;left
2018-12-14 11:09:04,906;click;1281;380;left
2018-12-14 11:09:05,344;click;1281;380;left
2018-12-14 11:09:05,527;click;1281;380;left
2018-12-14 11:09:05,675;click;1281;380;left
2018-12-14 11:09:06,142;click;1281;380;left
2018-12-14 11:09:09,272;click;1267;421;left
2018-12-14 11:09:09,475;click;1267;421;left
2018-12-14 11:09:09,631;click;1267;421;left
2018-12-14 11:09:09,807;click;1267;421;left
2018-12-14 11:09:12,896;click;1287;477;left
2018-12-14 11:09:21,502;click;1268;757;left
2018-12-14 11:09:26,102;click;372;438;left
2018-12-14 11:09:30,164;click;636;356;left
2018-12-14 11:09:35,421;click;908;561;left
2018-12-14 11:09:39,546;click;259;780;left
2018-12-14 11:09:39,993;click;258;780;left
2018-12-14 11:09:40,378;click;258;780;left
2018-12-14 11:09:45,694;click;258;665;left
2018-12-14 11:09:51,726;click;512;959;left
2018-12-14 11:09:54,253;click;293;480;left
2018-12-14 11:09:54,973;click;301;480;left
2018-12-14 11:10:08,466;click;1437;509;left
2018-12-14 11:10:10,622;click;1662;256;left
2018-12-14 11:10:12,611;click;267;650;left
2018-12-14 11:10:13,340;click;265;794;left
2018-12-14 11:10:15,497;click;259;641;left
2018-12-14 11:10:17,248;click;1415;579;left
2018-12-14 11:10:18,996;click;472;532;left
2018-12-14 11:10:21,670;click;1408;785;left
2018-12-14 11:10:24,025;click;1393;785;left
2018-12-14 11:10:24,828;click;1390;785;left
2018-12-14 11:10:26,030;click;1665;279;left
2018-12-14 11:10:27,660;click;1548;979;left
2018-12-14 11:10:30,726;click;1273;510;left
2018-12-14 11:10:30,892;click;1273;510;left
2018-12-14 11:10:33,542;click;1278;547;left
2018-12-14 11:10:33,708;click;1278;547;left
2018-12-14 11:10:33,980;click;1278;547;left
2018-12-14 11:10:34,132;click;1278;547;left
2018-12-14 11:10:34,420;click;1278;547;left
2018-12-14 11:10:34,620;click;1278;547;left
2018-12-14 11:10:35,012;click;1278;547;left
2018-12-14 11:10:37,690;click;1279;600;left
2018-12-14 11:10:37,844;click;1279;600;left
2018-12-14 11:10:37,979;click;1279;600;left
2018-12-14 11:10:38,420;click;1279;600;left
2018-12-14 11:10:38,876;click;1279;600;left
2018-12-14 11:10:43,933;click;1377;886;left
2018-12-14 11:11:23,666;click;1904;15;left
