2018-12-12 11:19:13,379;Key.shift
2018-12-12 11:19:13,535;'r'
2018-12-12 11:19:13,690;'e'
2018-12-12 11:19:13,822;'n'
2018-12-12 11:19:13,906;'t'
2018-12-12 11:19:14,042;'i'
2018-12-12 11:19:14,125;'e'
2018-12-12 11:19:14,177;'r'
2018-12-12 11:19:14,710;Key.enter
2018-12-12 11:20:24,198;Key.shift
2018-12-12 11:20:24,677;'h'
2018-12-12 11:20:24,932;'a'
2018-12-12 11:20:25,131;'p'
2018-12-12 11:20:25,251;'p'
2018-12-12 11:20:25,356;'y'
2018-12-12 11:20:25,724;Key.space
2018-12-12 11:20:25,836;Key.shift
2018-12-12 11:20:25,932;'h'
2018-12-12 11:20:26,211;'o'
2018-12-12 11:20:26,346;'l'
2018-12-12 11:20:26,547;'i'
2018-12-12 11:20:26,668;'d'
2018-12-12 11:20:26,748;'a'
2018-12-12 11:20:26,915;'y'
2018-12-12 11:20:27,076;'s'
2018-12-12 11:20:30,469;Key.shift
2018-12-12 11:20:30,704;Key.enter
2018-12-12 11:20:41,834;'4'
2018-12-12 11:20:41,886;'6'
2018-12-12 11:20:44,107;Key.enter
2018-12-12 11:21:55,571;Key.shift
2018-12-12 11:21:55,744;Key.enter
2018-12-12 11:21:56,048;Key.shift
2018-12-12 11:21:56,176;'h'
2018-12-12 11:21:56,423;'o'
2018-12-12 11:21:56,584;'l'
2018-12-12 11:21:56,784;'i'
2018-12-12 11:21:57,111;'d'
2018-12-12 11:21:57,224;'a'
2018-12-12 11:21:57,480;'y'
2018-12-12 11:21:58,048;'s'
2018-12-12 11:22:04,289;Key.backspace
