2018-12-14 15:17:10,135;Key.alt_l
2018-12-14 15:17:10,271;Key.tab
2018-12-14 15:17:10,565;Key.alt_l
2018-12-14 15:19:47,513;Key.delete
2018-12-14 15:19:54,259;'r'
2018-12-14 15:19:54,360;'e'
2018-12-14 15:19:54,500;'n'
2018-12-14 15:19:54,878;'t'
2018-12-14 15:19:54,976;'i'
2018-12-14 15:19:55,069;'e'
2018-12-14 15:19:55,129;'r'
2018-12-14 15:20:31,510;Key.shift
2018-12-14 15:20:31,671;'h'
2018-12-14 15:20:31,843;'a'
2018-12-14 15:20:36,629;Key.shift
2018-12-14 15:20:36,876;'h'
2018-12-14 15:20:37,127;'a'
2018-12-14 15:20:37,324;'p'
2018-12-14 15:20:37,478;'p'
2018-12-14 15:20:37,611;'y'
2018-12-14 15:20:39,222;Key.space
2018-12-14 15:20:39,376;Key.shift
2018-12-14 15:20:39,526;'h'
2018-12-14 15:20:39,660;'o'
2018-12-14 15:20:39,830;'l'
2018-12-14 15:20:39,939;'i'
2018-12-14 15:20:40,103;'d'
2018-12-14 15:20:40,316;'a'
2018-12-14 15:20:40,507;'y'
2018-12-14 15:20:40,726;'s'
2018-12-14 15:23:06,227;Key.alt_l
2018-12-14 15:23:06,428;Key.tab
