2018-12-14 15:18:32,637;click;673;696;left
2018-12-14 15:18:41,196;click;877;622;left
2018-12-14 15:18:45,155;click;383;348;left
2018-12-14 15:18:50,114;click;876;456;left
2018-12-14 15:18:52,197;click;1368;872;left
2018-12-14 15:18:52,921;click;1404;942;left
2018-12-14 15:19:01,444;click;241;408;left
2018-12-14 15:19:03,283;click;132;443;left
2018-12-14 15:19:05,062;click;1674;328;left
2018-12-14 15:19:06,026;click;257;588;left
2018-12-14 15:19:10,602;click;356;346;left
2018-12-14 15:19:15,801;click;522;513;left
2018-12-14 15:19:17,610;click;322;231;left
2018-12-14 15:19:19,650;click;750;560;left
2018-12-14 15:19:24,593;click;1395;742;left
2018-12-14 15:19:28,203;click;852;960;left
2018-12-14 15:19:30,675;click;234;593;left
2018-12-14 15:19:32,105;click;790;432;left
2018-12-14 15:19:32,971;click;1404;747;left
2018-12-14 15:19:45,404;click;683;943;left
2018-12-14 15:19:46,280;click;762;560;left
2018-12-14 15:19:49,531;click;247;427;left
2018-12-14 15:19:51,614;click;456;364;left
2018-12-14 15:19:56,751;click;398;428;left
2018-12-14 15:19:57,195;click;405;411;left
2018-12-14 15:19:58,468;click;658;353;left
2018-12-14 15:20:06,900;click;855;611;left
2018-12-14 15:20:08,756;click;1434;746;left
2018-12-14 15:20:13,475;click;1043;604;left
2018-12-14 15:20:23,184;click;749;962;left
2018-12-14 15:20:27,606;click;247;501;left
2018-12-14 15:20:29,939;click;717;428;left
2018-12-14 15:20:35,630;click;1418;496;left
2018-12-14 15:20:43,966;click;1493;686;left
2018-12-14 15:20:47,437;click;1493;689;left
2018-12-14 15:20:54,038;click;1286;467;left
2018-12-14 15:20:55,193;click;1311;650;left
2018-12-14 15:20:58,131;click;1411;733;left
2018-12-14 15:21:01,270;click;1281;458;left
2018-12-14 15:21:19,582;click;1476;884;left
2018-12-14 15:21:23,308;click;1555;889;left
2018-12-14 15:21:25,564;click;1467;888;left
2018-12-14 15:21:28,860;click;1377;889;left
2018-12-14 15:21:34,827;click;1399;948;left
2018-12-14 15:21:36,179;click;1614;385;left
2018-12-14 15:21:38,544;click;1647;330;left
2018-12-14 15:21:38,667;click;1647;330;left
2018-12-14 15:21:40,513;click;1649;397;left
2018-12-14 15:21:40,629;click;1649;397;left
2018-12-14 15:21:40,787;click;1649;397;left
2018-12-14 15:21:40,930;click;1649;397;left
2018-12-14 15:21:41,071;click;1649;397;left
2018-12-14 15:21:41,233;click;1649;397;left
2018-12-14 15:21:41,349;click;1649;397;left
2018-12-14 15:21:41,765;click;1649;397;left
2018-12-14 15:21:43,574;click;1648;450;left
2018-12-14 15:21:43,752;click;1648;450;left
2018-12-14 15:21:43,890;click;1648;450;left
2018-12-14 15:21:44,053;click;1648;450;left
2018-12-14 15:21:44,218;click;1648;450;left
2018-12-14 15:21:48,064;click;1312;816;left
2018-12-14 15:21:58,227;click;1367;491;left
2018-12-14 15:21:59,446;click;1296;419;left
2018-12-14 15:22:10,261;click;228;346;left
2018-12-14 15:22:12,044;click;462;354;left
2018-12-14 15:22:13,710;click;940;473;left
2018-12-14 15:22:15,466;click;1414;961;left
2018-12-14 15:22:25,650;click;1437;956;left
2018-12-14 15:22:28,664;click;1650;346;left
2018-12-14 15:22:28,821;click;1650;346;left
2018-12-14 15:22:29,001;click;1650;346;left
2018-12-14 15:22:29,168;click;1650;346;left
2018-12-14 15:22:29,351;click;1650;346;left
2018-12-14 15:22:30,042;click;1646;383;left
2018-12-14 15:22:30,185;click;1646;383;left
2018-12-14 15:22:30,351;click;1646;383;left
2018-12-14 15:22:30,522;click;1646;383;left
2018-12-14 15:22:30,675;click;1646;383;left
2018-12-14 15:22:32,960;click;1647;460;left
2018-12-14 15:22:34,166;click;1445;962;left
2018-12-14 15:22:37,176;click;1557;952;left
2018-12-14 15:22:40,391;click;1676;232;left
2018-12-14 15:22:42,495;click;1467;871;left
2018-12-14 15:23:09,533;click;1870;175;left
2018-12-14 15:23:12,346;click;1873;27;left
