2018-12-17 13:36:33,787;Key.backspace
2018-12-17 13:36:36,947;Key.backspace
2018-12-17 13:36:39,609;Key.shift_r
2018-12-17 13:36:39,656;'h'
2018-12-17 13:36:39,779;'a'
2018-12-17 13:36:39,889;'p'
2018-12-17 13:36:40,024;'p'
2018-12-17 13:36:40,149;'y'
2018-12-17 13:36:40,255;Key.space
2018-12-17 13:36:40,344;Key.shift_r
2018-12-17 13:36:40,408;'h'
2018-12-17 13:36:40,618;'o'
2018-12-17 13:36:40,894;'l'
2018-12-17 13:36:41,046;'i'
2018-12-17 13:36:41,216;'d'
2018-12-17 13:36:41,346;'a'
2018-12-17 13:36:41,568;'y'
2018-12-17 13:36:42,587;'s'
2018-12-17 13:37:11,078;'l'
2018-12-17 13:37:11,218;'o'
2018-12-17 13:37:11,680;'b'
2018-12-17 13:39:12,090;Key.backspace
2018-12-17 13:39:12,235;'8'
2018-12-17 13:39:16,236;Key.backspace
2018-12-17 13:39:16,322;'5'
2018-12-17 13:42:25,536;'5'
2018-12-17 13:42:28,808;'5'
2018-12-17 13:42:31,414;'1'
