2018-12-20 14:59:51,164;click;717;240;left
2018-12-20 14:59:57,909;click;862;309;left
2018-12-20 15:00:27,488;click;1408;596;left
2018-12-20 15:00:41,581;click;255;572;left
2018-12-20 15:00:52,761;click;1791;20;left
2018-12-20 15:00:55,044;click;1783;14;left
2018-12-20 15:00:55,933;click;1786;13;left
2018-12-20 15:00:58,310;click;1848;287;left
2018-12-20 15:01:09,707;click;26;72;left
2018-12-20 15:01:13,468;click;222;566;left
2018-12-20 15:01:14,644;click;507;793;left
2018-12-20 15:01:19,050;click;513;780;left
2018-12-20 15:01:31,657;click;347;352;left
2018-12-20 15:01:34,896;click;455;869;left
2018-12-20 15:01:36,318;click;406;251;left
2018-12-20 15:01:36,474;click;406;251;left
2018-12-20 15:01:41,220;click;1440;730;left
2018-12-20 15:01:46,148;click;855;828;left
2018-12-20 15:01:49,867;click;675;817;left
2018-12-20 15:01:51,037;click;787;596;left
2018-12-20 15:01:53,608;click;834;954;left
2018-12-20 15:01:54,657;click;261;576;left
2018-12-20 15:01:55,867;click;869;433;left
2018-12-20 15:01:57,095;click;1428;745;left
2018-12-20 15:02:03,842;click;1433;683;left
2018-12-20 15:02:05,348;click;1304;684;left
2018-12-20 15:02:06,199;click;1331;829;left
2018-12-20 15:02:06,883;click;1476;831;left
2018-12-20 15:02:07,550;click;1591;828;left
2018-12-20 15:02:08,939;click;1578;754;left
2018-12-20 15:02:09,515;click;1468;755;left
2018-12-20 15:02:10,660;click;1298;751;left
2018-12-20 15:02:11,883;click;1320;758;left
2018-12-20 15:02:12,787;click;1469;763;left
2018-12-20 15:02:13,411;click;1571;765;left
2018-12-20 15:02:14,747;click;1571;638;left
2018-12-20 15:02:15,556;click;1474;636;left
2018-12-20 15:02:16,611;click;1343;633;left
2018-12-20 15:02:21,013;click;1032;678;left
2018-12-20 15:02:39,995;click;253;444;left
2018-12-20 15:02:41,139;click;115;408;left
2018-12-20 15:02:42,269;click;1702;326;left
2018-12-20 15:02:43,611;click;658;939;left
2018-12-20 15:02:44,843;click;243;420;left
2018-12-20 15:02:45,955;click;540;354;left
2018-12-20 15:02:49,200;click;423;404;left
2018-12-20 15:02:57,061;click;1645;336;left
2018-12-20 15:03:25,372;click;1260;443;left
2018-12-20 15:03:26,986;click;1427;818;left
2018-12-20 15:03:29,194;click;852;785;left
2018-12-20 15:03:30,379;click;1069;778;left
2018-12-20 15:03:32,723;click;1100;472;left
2018-12-20 15:03:42,699;click;757;950;left
2018-12-20 15:03:43,851;click;245;517;left
2018-12-20 15:04:03,147;click;1473;893;left
2018-12-20 15:04:05,459;click;1485;894;left
2018-12-20 15:04:08,203;click;1440;892;left
2018-12-20 15:04:10,083;click;1510;892;left
2018-12-20 15:04:14,314;click;1479;890;left
2018-12-20 15:04:17,095;click;1519;897;left
2018-12-20 15:04:32,258;click;1462;482;left
2018-12-20 15:04:49,467;click;1660;704;left
2018-12-20 15:04:54,281;click;1677;319;left
2018-12-20 15:05:01,554;click;1466;343;left
2018-12-20 15:05:03,099;click;1162;464;left
2018-12-20 15:05:03,882;click;1272;221;left
2018-12-20 15:05:04,203;click;1280;221;left
2018-12-20 15:05:05,702;click;783;444;left
2018-12-20 15:05:06,386;click;775;459;left
2018-12-20 15:05:06,523;click;775;459;left
2018-12-20 15:05:08,059;click;1290;614;left
2018-12-20 15:05:09,871;click;1389;726;left
2018-12-20 15:05:11,626;click;1279;471;left
2018-12-20 15:05:18,074;click;870;512;left
2018-12-20 15:05:23,986;click;839;664;left
2018-12-20 15:05:30,424;click;787;476;left
2018-12-20 15:05:32,669;click;235;502;left
2018-12-20 15:05:37,186;click;746;629;left
2018-12-20 15:05:39,427;click;237;496;left
2018-12-20 15:05:45,015;click;746;446;left
2018-12-20 15:05:52,139;click;1321;660;left
2018-12-20 15:05:53,162;click;1411;731;left
2018-12-20 15:05:53,953;click;1220;815;left
2018-12-20 15:05:56,218;click;782;543;left
2018-12-20 15:05:58,392;click;1618;699;left
2018-12-20 15:06:00,962;click;1676;573;left
2018-12-20 15:06:03,995;click;1494;641;left
2018-12-20 15:06:07,514;click;1284;471;left
2018-12-20 15:06:09,766;click;1474;888;left
2018-12-20 15:06:24,225;click;734;457;left
2018-12-20 15:06:25,530;click;1466;485;left
2018-12-20 15:06:28,186;click;762;548;left
2018-12-20 15:06:30,985;click;770;472;left
2018-12-20 15:06:34,178;click;759;543;left
2018-12-20 15:06:36,346;click;821;571;left
2018-12-20 15:06:38,618;click;807;566;left
2018-12-20 15:06:44,583;click;827;711;left
2018-12-20 15:06:45,009;click;977;713;left
2018-12-20 15:06:46,750;click;1098;676;left
2018-12-20 15:07:10,286;click;1391;834;left
2018-12-20 15:07:15,082;click;1655;325;left
2018-12-20 15:07:15,209;click;1655;325;left
2018-12-20 15:07:16,806;click;1651;396;left
2018-12-20 15:07:17,021;click;1651;396;left
2018-12-20 15:07:17,239;click;1651;396;left
2018-12-20 15:07:17,489;click;1651;396;left
2018-12-20 15:07:17,736;click;1651;396;left
2018-12-20 15:07:17,958;click;1651;396;left
2018-12-20 15:07:18,253;click;1651;396;left
2018-12-20 15:07:18,754;click;1651;396;left
2018-12-20 15:07:20,210;click;1653;456;left
2018-12-20 15:07:20,356;click;1653;456;left
2018-12-20 15:07:20,521;click;1653;456;left
2018-12-20 15:07:20,671;click;1653;456;left
2018-12-20 15:07:20,850;click;1653;456;left
2018-12-20 15:07:28,838;click;1435;967;left
2018-12-20 15:07:37,384;click;1577;552;left
2018-12-20 15:07:42,541;click;1302;441;left
2018-12-20 15:07:43,473;click;1466;606;left
2018-12-20 15:07:44,457;click;1302;477;left
2018-12-20 15:07:45,720;click;1405;684;left
2018-12-20 15:07:46,761;click;1303;474;left
2018-12-20 15:07:48,035;click;1380;654;left
2018-12-20 15:07:50,952;click;1295;472;left
2018-12-20 15:08:05,425;click;233;341;left
2018-12-20 15:08:07,601;click;441;378;left
2018-12-20 15:08:14,443;click;932;427;left
2018-12-20 15:08:17,256;click;1349;948;left
2018-12-20 15:08:22,395;click;775;952;left
2018-12-20 15:08:22,865;click;856;952;left
2018-12-20 15:08:24,050;click;668;946;left
2018-12-20 15:08:29,915;click;1506;959;left
2018-12-20 15:08:32,912;click;1633;333;left
2018-12-20 15:08:33,064;click;1633;333;left
2018-12-20 15:08:33,213;click;1633;333;left
2018-12-20 15:08:33,394;click;1633;332;left
2018-12-20 15:08:33,695;click;1633;332;left
2018-12-20 15:08:35,030;click;1641;390;left
2018-12-20 15:08:35,190;click;1641;391;left
2018-12-20 15:08:35,344;click;1641;391;left
2018-12-20 15:08:35,512;click;1641;391;left
2018-12-20 15:08:35,696;click;1641;391;left
2018-12-20 15:08:35,895;click;1641;391;left
2018-12-20 15:08:36,658;click;1509;400;left
2018-12-20 15:08:38,139;click;1655;469;left
2018-12-20 15:08:42,042;click;1439;967;left
2018-12-20 15:08:49,192;click;1682;230;left
2018-12-20 15:09:22,065;click;1889;26;left
