2018-12-05 10:19:54,248;'r'
2018-12-05 10:19:54,464;'e'
2018-12-05 10:19:54,544;'n'
2018-12-05 10:19:54,736;'t'
2018-12-05 10:19:54,855;'i'
2018-12-05 10:19:54,991;'e'
2018-12-05 10:19:55,191;'r'
2018-12-05 10:19:55,647;Key.enter
2018-12-05 10:20:38,663;Key.shift
2018-12-05 10:20:38,752;'h'
2018-12-05 10:20:39,223;'a'
2018-12-05 10:20:39,328;'p'
2018-12-05 10:20:39,479;'p'
2018-12-05 10:20:39,599;'y'
2018-12-05 10:20:39,880;Key.space
2018-12-05 10:20:40,096;Key.shift
2018-12-05 10:20:40,200;'h'
2018-12-05 10:20:40,447;'o'
2018-12-05 10:20:40,664;'l'
2018-12-05 10:20:40,871;'i'
2018-12-05 10:20:41,207;'d'
2018-12-05 10:20:41,463;'a'
2018-12-05 10:20:41,671;'y'
2018-12-05 10:20:41,856;'s'
2018-12-05 10:23:24,545;Key.ctrl_l
2018-12-05 10:23:25,046;Key.ctrl_l
2018-12-05 10:23:25,075;Key.ctrl_l
2018-12-05 10:23:25,105;Key.ctrl_l
2018-12-05 10:23:25,135;Key.ctrl_l
2018-12-05 10:23:25,166;Key.ctrl_l
2018-12-05 10:23:25,195;Key.ctrl_l
2018-12-05 10:23:25,205;'c'
